id,time,frame_num,class,conf,x,y,w,h
2,0.30000383333333336,9,2.0,0.5790359377861023,456,276,41,28
3,0.30000383333333336,9,2.0,0.5787844061851501,1877,354,66,26
4,0.30000383333333336,9,2.0,0.3526518940925598,749,322,62,43
5,0.30000383333333336,9,2.0,0.6521598100662231,689,262,38,30
6,0.30000383333333336,9,2.0,0.21589413285255432,1165,388,36,22
7,0.30000383333333336,9,7.0,0.335027813911438,1640,664,451,279
8,0.30000383333333336,9,2.0,0.6074846386909485,170,679,149,78
9,0.30000383333333336,9,2.0,0.5667085647583008,799,291,49,30
10,0.30000383333333336,9,2.0,0.23135872185230255,1779,339,63,33
13,0.30000383333333336,9,2.0,0.30747190117836,375,240,33,36
14,0.30000383333333336,9,2.0,0.5936927795410156,1026,418,81,55
15,0.30000383333333336,9,2.0,0.3039551079273224,551,561,103,101
11,0.30000383333333336,9,7.0,0.23420989513397217,260,572,149,104
23,0.30000383333333336,9,2.0,0.409127414226532,1268,368,49,29
24,0.30000383333333336,9,2.0,0.40898221731185913,572,480,64,30
1,0.3333375925925926,10,2.0,0.6473727226257324,430,349,46,35
2,0.3333375925925926,10,2.0,0.6183677911758423,457,278,43,29
3,0.3333375925925926,10,2.0,0.5834013223648071,1877,354,66,26
4,0.3333375925925926,10,2.0,0.528046727180481,745,320,64,41
5,0.3333375925925926,10,2.0,0.6473666429519653,687,261,40,29
6,0.3333375925925926,10,2.0,0.14480258524417877,1164,387,33,19
7,0.3333375925925926,10,7.0,0.4512573182582855,1614,645,438,270
8,0.3333375925925926,10,2.0,0.6765443682670593,158,680,141,82
9,0.3333375925925926,10,2.0,0.5960444211959839,794,288,49,27
10,0.3333375925925926,10,2.0,0.21000728011131287,1780,339,60,32
13,0.3333375925925926,10,2.0,0.27793246507644653,374,242,30,38
14,0.3333375925925926,10,2.0,0.4730333983898163,1017,413,83,57
15,0.3333375925925926,10,2.0,0.5794187784194946,556,571,104,103
11,0.3333375925925926,10,7.0,0.22312435507774353,263,572,158,106
23,0.3333375925925926,10,2.0,0.329374223947525,1266,368,49,28
24,0.3333375925925926,10,2.0,0.41580572724342346,573,480,64,30
1,0.36667135185185185,11,2.0,0.6727456450462341,432,352,45,35
2,0.36667135185185185,11,2.0,0.6651098132133484,458,279,44,30
3,0.36667135185185185,11,2.0,0.5784507393836975,1877,354,66,26
4,0.36667135185185185,11,2.0,0.5802121758460999,741,317,62,39
5,0.36667135185185185,11,2.0,0.552293062210083,684,261,39,29
7,0.36667135185185185,11,7.0,0.5069582462310791,1584,629,421,272
8,0.36667135185185185,11,2.0,0.7588770985603333,145,682,148,83
9,0.36667135185185185,11,2.0,0.5926530361175537,791,286,47,27
