id,time,frame_num,class,conf,x,y,w,h
1,0.0,0,2.0,0.7446503043174744,535,660,134,157
2,0.0,0,2.0,0.6778250336647034,645,588,117,111
3,0.0,0,2.0,0.5939706563949585,1882,550,74,33
4,0.0,0,2.0,0.4215564727783203,967,356,38,36
5,0.0,0,2.0,0.4160758852958679,1776,592,82,41
6,0.0,0,2.0,0.36621713638305664,339,271,40,30
7,0.0,0,9.0,0.30915752053260803,982,82,34,54
8,0.0,0,2.0,0.2503396272659302,950,353,76,41
1,0.03333487661465809,1,2.0,0.7446503043174744,535,660,134,157
2,0.03333487661465809,1,2.0,0.6778250336647034,645,588,117,111
3,0.03333487661465809,1,2.0,0.5939706563949585,1882,550,74,33
4,0.03333487661465809,1,2.0,0.4215564727783203,967,356,38,36
5,0.03333487661465809,1,2.0,0.4160758852958679,1776,592,82,41
6,0.03333487661465809,1,2.0,0.36621713638305664,339,271,40,30
7,0.03333487661465809,1,9.0,0.30915752053260803,982,82,34,54
8,0.03333487661465809,1,2.0,0.2503396272659302,950,353,76,41
1,0.06666975322931618,2,2.0,0.7719598412513733,542,672,135,161
2,0.06666975322931618,2,2.0,0.7414003610610962,653,597,118,115
3,0.06666975322931618,2,2.0,0.5772749781608582,1879,551,78,32
5,0.06666975322931618,2,2.0,0.34409165382385254,1774,593,77,41
6,0.06666975322931618,2,2.0,0.28814011812210083,340,273,41,30
7,0.06666975322931618,2,9.0,0.2914777100086212,982,82,35,54
8,0.06666975322931618,2,2.0,0.5530364513397217,945,352,73,37
1,0.10000462984397426,3,2.0,0.6935319304466248,550,686,138,165
2,0.10000462984397426,3,2.0,0.6765852570533752,663,608,124,119
3,0.10000462984397426,3,2.0,0.5671074986457825,1876,551,84,33
5,0.10000462984397426,3,2.0,0.2869464159011841,1772,593,72,42
6,0.10000462984397426,3,2.0,0.3271002471446991,341,274,41,30
7,0.10000462984397426,3,9.0,0.287038117647171,982,82,35,54
8,0.10000462984397426,3,2.0,0.48858195543289185,939,349,65,36
1,0.13333950645863235,4,2.0,0.8433361053466797,559,700,145,169
2,0.13333950645863235,4,2.0,0.7668083310127258,676,621,126,121
3,0.13333950645863235,4,2.0,0.6888874173164368,1873,552,87,33
5,0.13333950645863235,4,2.0,0.3617616891860962,1767,593,69,41
6,0.13333950645863235,4,2.0,0.2263028919696808,344,276,41,30
7,0.13333950645863235,4,9.0,0.302555650472641,982,81,35,54
8,0.13333950645863235,4,2.0,0.41823509335517883,932,346,58,36
1,0.16667438307329044,5,2.0,0.7892236709594727,569,715,152,175
2,0.16667438307329044,5,2.0,0.7918910384178162,689,634,129,124
3,0.16667438307329044,5,2.0,0.6305036544799805,1868,552,87,33
5,0.16667438307329044,5,2.0,0.38232046365737915,1764,592,67,39
6,0.16667438307329044,5,2.0,0.2721089720726013,345,278,42,30
7,0.16667438307329044,5,9.0,0.323250949382782,982,81,35,54
8,0.16667438307329044,5,2.0,0.4342328906059265,919,342,63,38
1,0.20000925968794853,6,2.0,0.7525629997253418,580,731,157,182
2,0.20000925968794853,6,2.0,0.7835585474967957,702,648,131,127
3,0.20000925968794853,6,2.0,0.6730965971946716,1864,552,87,33
5,0.20000925968794853,6,2.0,0.3025166094303131,1760,592,64,36
6,0.20000925968794853,6,2.0,0.4554254114627838,347,280,42,31
7,0.20000925968794853,6,9.0,0.3094725012779236,982,81,35,55
8,0.20000925968794853,6,2.0,0.4823964536190033,911,339,64,37
1,0.23334413630260661,7,2.0,0.5720402598381042,590,747,159,188
2,0.23334413630260661,7,2.0,0.633517861366272,716,662,135,131
3,0.23334413630260661,7,2.0,0.7020900249481201,1860,553,84,33
5,0.23334413630260661,7,2.0,0.3853755593299866,1757,592,57,32
6,0.23334413630260661,7,2.0,0.5617560744285583,349,282,43,31
7,0.23334413630260661,7,9.0,0.2975514829158783,982,81,35,55
8,0.23334413630260661,7,2.0,0.3888659179210663,904,337,63,34
10,0.23334413630260661,7,2.0,0.4963977634906769,1904,602,28,32
1,0.2666790129172647,8,2.0,0.7259472012519836,603,762,164,197
2,0.2666790129172647,8,2.0,0.6626425385475159,730,676,141,137
3,0.2666790129172647,8,2.0,0.7372754216194153,1855,553,87,35
5,0.2666790129172647,8,2.0,0.330502450466156,1750,591,56,30
6,0.2666790129172647,8,2.0,0.5198662877082825,351,284,44,32
7,0.2666790129172647,8,9.0,0.27583611011505127,982,81,35,55
8,0.2666790129172647,8,2.0,0.38574180006980896,895,334,63,34
10,0.2666790129172647,8,2.0,0.6242156624794006,1902,602,32,34
1,0.30001388953192276,9,2.0,0.8110963106155396,613,780,170,204
2,0.30001388953192276,9,2.0,0.7708566784858704,744,691,143,139
3,0.30001388953192276,9,2.0,0.7543573975563049,1850,554,88,35
5,0.30001388953192276,9,2.0,0.2893611192703247,1746,590,56,29
6,0.30001388953192276,9,2.0,0.6574215888977051,354,286,42,33
7,0.30001388953192276,9,9.0,0.29334455728530884,982,81,35,55
8,0.30001388953192276,9,2.0,0.21835815906524658,887,331,62,36
10,0.30001388953192276,9,2.0,0.617324948310852,1900,602,36,38
1,0.3333487661465809,10,2.0,0.8380770087242126,625,800,177,209
2,0.3333487661465809,10,2.0,0.7905548214912415,759,706,150,142
3,0.3333487661465809,10,2.0,0.6952436566352844,1845,553,89,36
6,0.3333487661465809,10,2.0,0.5557608604431152,357,289,43,33
7,0.3333487661465809,10,9.0,0.31627005338668823,982,81,35,55
8,0.3333487661465809,10,2.0,0.2608569860458374,881,329,60,34
10,0.3333487661465809,10,2.0,0.6514703035354614,1897,602,43,42
1,0.36668364276123894,11,2.0,0.7725548148155212,638,820,182,215
2,0.36668364276123894,11,2.0,0.7879934310913086,777,723,154,150
3,0.36668364276123894,11,2.0,0.7109255194664001,1840,553,88,37
6,0.36668364276123894,11,2.0,0.5066114664077759,359,292,46,34
7,0.36668364276123894,11,9.0,0.2842012345790863,982,81,35,55
8,0.36668364276123894,11,2.0,0.17348051071166992,874,325,62,36
10,0.36668364276123894,11,2.0,0.6716956496238708,1894,603,49,46
11,0.36668364276123894,11,2.0,0.41397103667259216,263,257,29,26
1,0.40001851937589705,12,2.0,0.8153034448623657,651,842,188,227
2,0.40001851937589705,12,2.0,0.829187273979187,793,740,160,158
3,0.40001851937589705,12,2.0,0.7142770290374756,1836,553,86,38
6,0.40001851937589705,12,2.0,0.4883010685443878,362,294,48,35
7,0.40001851937589705,12,9.0,0.2710690498352051,982,81,35,55
8,0.40001851937589705,12,2.0,0.28462567925453186,866,323,61,37
10,0.40001851937589705,12,2.0,0.6954357624053955,1891,603,55,47
11,0.40001851937589705,12,2.0,0.552189290523529,264,259,29,26
1,0.4333533959905551,13,2.0,0.7016971111297607,667,856,194,221
2,0.4333533959905551,13,2.0,0.7894737720489502,811,758,165,161
3,0.4333533959905551,13,2.0,0.6678969264030457,1831,553,86,38
6,0.4333533959905551,13,2.0,0.569758415222168,364,295,47,35
7,0.4333533959905551,13,9.0,0.2762851417064667,982,81,35,55
8,0.4333533959905551,13,2.0,0.33943232893943787,860,321,59,35
10,0.4333533959905551,13,2.0,0.7354632019996643,1888,603,61,48
11,0.4333533959905551,13,2.0,0.48711323738098145,265,259,30,26
1,0.46668827260521323,14,2.0,0.3961738049983978,682,865,201,204
2,0.46668827260521323,14,2.0,0.717780590057373,829,775,169,166
3,0.46668827260521323,14,2.0,0.5646162033081055,1827,553,86,38
6,0.46668827260521323,14,2.0,0.527716338634491,367,297,46,36
7,0.46668827260521323,14,9.0,0.28255602717399597,982,81,35,55
8,0.46668827260521323,14,2.0,0.2075090855360031,854,319,54,36
10,0.46668827260521323,14,2.0,0.723084568977356,1885,605,67,49
11,0.46668827260521323,14,2.0,0.4197538495063782,265,261,30,26
1,0.5000231492198713,15,2.0,0.7829018235206604,696,901,210,237
2,0.5000231492198713,15,2.0,0.7968125343322754,849,795,176,174
3,0.5000231492198713,15,2.0,0.6768028736114502,1821,553,83,39
6,0.5000231492198713,15,2.0,0.4882069528102875,369,300,46,37
7,0.5000231492198713,15,9.0,0.304244726896286,982,81,35,55
8,0.5000231492198713,15,2.0,0.32241368293762207,847,316,58,36
10,0.5000231492198713,15,2.0,0.7540647387504578,1883,605,71,50
11,0.5000231492198713,15,2.0,0.46261200308799744,265,261,30,26
1,0.5333580258345294,16,2.0,0.6818443536758423,713,928,218,256
2,0.5333580258345294,16,2.0,0.8125569224357605,868,816,184,179
3,0.5333580258345294,16,2.0,0.6148943305015564,1817,553,86,40
