id,time,frame_num,class,conf,x,y,w,h
1,0.0,0,2.0,0.693098247051239,734,576,133,68
2,0.0,0,2.0,0.539497435092926,251,458,88,50
3,0.0,0,2.0,0.3884551525115967,1562,276,47,44
1,0.06689141381296568,1,2.0,0.693098247051239,734,576,133,68
2,0.06689141381296568,1,2.0,0.539497435092926,251,458,88,50
3,0.06689141381296568,1,2.0,0.3884551525115967,1562,276,47,44
1,0.13378282762593136,2,2.0,0.6094841957092285,756,564,134,70
2,0.13378282762593136,2,2.0,0.6461539268493652,233,463,91,53
3,0.13378282762593136,2,2.0,0.36806294322013855,1564,276,47,45
1,0.20067424143889703,3,2.0,0.6196962594985962,772,551,112,67
2,0.20067424143889703,3,2.0,0.6670116782188416,213,470,95,53
3,0.20067424143889703,3,2.0,0.27486979961395264,1567,273,46,44
1,0.2675656552518627,4,2.0,0.6026989221572876,794,536,105,64
2,0.2675656552518627,4,2.0,0.6265964508056641,190,477,97,54
3,0.2675656552518627,4,2.0,0.4082184433937073,1568,271,46,42
1,0.3344570690648284,5,2.0,0.6903126835823059,812,524,90,60
2,0.3344570690648284,5,2.0,0.5646170973777771,165,485,99,54
3,0.3344570690648284,5,2.0,0.41582033038139343,1569,270,46,40
1,0.40134848287779407,6,2.0,0.6781705021858215,836,512,97,58
2,0.40134848287779407,6,2.0,0.6839934587478638,140,493,98,55
3,0.40134848287779407,6,2.0,0.45103931427001953,1570,269,50,40
1,0.46823989669075977,7,2.0,0.683028519153595,858,502,99,57
2,0.46823989669075977,7,2.0,0.432033896446228,115,501,102,55
3,0.46823989669075977,7,2.0,0.4886660873889923,1570,268,52,39
7,0.46823989669075977,7,2.0,0.7424588799476624,92,834,185,112
1,0.5351313105037254,8,2.0,0.650719165802002,878,490,98,54
2,0.5351313105037254,8,2.0,0.5912526845932007,89,509,111,59
3,0.5351313105037254,8,2.0,0.4431607723236084,1570,269,53,38
7,0.5351313105037254,8,2.0,0.7782878279685974,136,807,198,109
1,0.6020227243166911,9,2.0,0.6161952018737793,892,480,86,52
2,0.6020227243166911,9,2.0,0.49695637822151184,62,517,114,62
3,0.6020227243166911,9,2.0,0.3542923331260681,1569,268,53,37
7,0.6020227243166911,9,2.0,0.7479909658432007,201,772,190,104
9,0.6020227243166911,9,2.0,0.8425514101982117,313,812,185,111
1,0.6689141381296568,10,2.0,0.6059600710868835,910,471,91,54
2,0.6689141381296568,10,2.0,0.4025992155075073,45,528,90,59
3,0.6689141381296568,10,2.0,0.3939971327781677,1570,267,55,35
7,0.6689141381296568,10,2.0,0.75847327709198,265,740,176,94
1,0.7358055519426224,11,2.0,0.643006443977356,930,463,99,51
3,0.7358055519426224,11,2.0,0.5334935784339905,1572,266,59,36
7,0.7358055519426224,11,2.0,0.8389568328857422,326,713,169,91
10,0.7358055519426224,11,2.0,0.7585502862930298,414,760,170,99
1,0.8026969657555881,12,2.0,0.700742244720459,940,454,88,49
3,0.8026969657555881,12,2.0,0.42685139179229736,1573,267,62,35
7,0.8026969657555881,12,2.0,0.7099329829216003,381,687,161,85
10,0.8026969657555881,12,2.0,0.7583510875701904,471,736,189,96
1,0.8695883795685538,13,2.0,0.6310815811157227,956,444,91,48
3,0.8695883795685538,13,2.0,0.5210056900978088,1574,268,61,35
7,0.8695883795685538,13,2.0,0.819004476070404,429,663,153,81
10,0.8695883795685538,13,2.0,0.7193647623062134,501,711,156,92
1,0.9364797933815195,14,2.0,0.7727755904197693,969,437,89,47
3,0.9364797933815195,14,2.0,0.3892460763454437,1575,267,60,34
7,0.9364797933815195,14,2.0,0.6821601390838623,473,642,145,75
10,0.9364797933815195,14,2.0,0.751826286315918,543,688,143,88
