id,time,frame_num,class,conf,x,y,w,h
1,0.0,0,2.0,0.7557258605957031,443,548,99,100
2,0.0,0,2.0,0.6832376718521118,580,514,102,101
3,0.0,0,2.0,0.6537242531776428,977,421,106,65
4,0.0,0,7.0,0.6366485357284546,368,317,137,158
5,0.0,0,2.0,0.6159439086914062,609,266,65,46
6,0.0,0,2.0,0.6106181144714355,517,219,43,30
7,0.0,0,2.0,0.5923410058021545,1763,316,77,43
8,0.0,0,7.0,0.34423524141311646,1667,558,260,140
9,0.0,0,2.0,0.30163440108299255,1316,281,58,28
10,0.0,0,2.0,0.3002987205982208,155,140,46,24
11,0.0,0,2.0,0.29712387919425964,10,741,21,57
12,0.0,0,2.0,0.27782511711120605,188,209,30,22
13,0.0,0,2.0,0.2724303901195526,947,363,94,62
14,0.0,0,2.0,0.25724029541015625,1667,562,262,137
1,0.03336853715959438,1,2.0,0.7557258605957031,443,548,99,100
2,0.03336853715959438,1,2.0,0.6832376718521118,580,514,102,101
3,0.03336853715959438,1,2.0,0.6537242531776428,977,421,106,65
4,0.03336853715959438,1,7.0,0.6366485357284546,368,317,137,158
5,0.03336853715959438,1,2.0,0.6159439086914062,609,266,65,46
6,0.03336853715959438,1,2.0,0.6106181144714355,517,219,43,30
7,0.03336853715959438,1,2.0,0.5923410058021545,1763,316,77,43
8,0.03336853715959438,1,7.0,0.34423524141311646,1667,558,260,140
9,0.03336853715959438,1,2.0,0.30163440108299255,1316,281,58,28
10,0.03336853715959438,1,2.0,0.3002987205982208,155,140,46,24
11,0.03336853715959438,1,2.0,0.29712387919425964,10,741,21,57
12,0.03336853715959438,1,2.0,0.27782511711120605,188,209,30,22
13,0.03336853715959438,1,2.0,0.2724303901195526,947,363,94,62
14,0.03336853715959438,1,2.0,0.25724029541015625,1667,562,262,137
1,0.06673707431918877,2,2.0,0.7737300395965576,446,554,102,106
2,0.06673707431918877,2,2.0,0.8389569520950317,587,522,104,99
3,0.06673707431918877,2,2.0,0.7031873464584351,967,416,105,65
4,0.06673707431918877,2,7.0,0.6966478228569031,371,319,140,161
5,0.06673707431918877,2,2.0,0.6525653600692749,607,264,70,47
6,0.06673707431918877,2,2.0,0.5181228518486023,515,218,39,30
7,0.06673707431918877,2,2.0,0.5996458530426025,1763,316,78,43
9,0.06673707431918877,2,2.0,0.2793847322463989,1315,282,60,28
10,0.06673707431918877,2,2.0,0.27225199341773987,154,140,47,24
12,0.06673707431918877,2,2.0,0.2864720821380615,188,209,29,22
13,0.06673707431918877,2,7.0,0.12758445739746094,943,359,82,66
1,0.10010561147878315,3,2.0,0.6773439645767212,451,562,106,108
2,0.10010561147878315,3,2.0,0.7651773691177368,594,531,105,97
3,0.10010561147878315,3,2.0,0.5993548631668091,953,411,103,65
4,0.10010561147878315,3,7.0,0.7337304949760437,373,320,144,164
5,0.10010561147878315,3,2.0,0.6515296101570129,606,262,77,48
6,0.10010561147878315,3,2.0,0.5575759410858154,512,216,37,31
7,0.10010561147878315,3,2.0,0.6031623482704163,1762,316,78,43
9,0.10010561147878315,3,2.0,0.29065102338790894,1312,283,63,29
10,0.10010561147878315,3,2.0,0.24948295950889587,155,140,47,24
12,0.10010561147878315,3,2.0,0.25404512882232666,189,209,30,22
13,0.10010561147878315,3,2.0,0.19320714473724365,928,357,86,62
17,0.10010561147878315,3,7.0,0.3750939965248108,886,970,300,217
18,0.10010561147878315,3,2.0,0.3378227949142456,1564,300,47,30
1,0.13347414863837753,4,2.0,0.7845765948295593,459,572,105,107
2,0.13347414863837753,4,2.0,0.7586454153060913,606,540,106,100
3,0.13347414863837753,4,2.0,0.6126627922058105,938,405,104,65
4,0.13347414863837753,4,7.0,0.7118276357650757,376,322,147,167
5,0.13347414863837753,4,2.0,0.6793334484100342,603,261,78,47
6,0.13347414863837753,4,2.0,0.6181451678276062,510,216,38,30
7,0.13347414863837753,4,2.0,0.6177984476089478,1762,316,79,43
9,0.13347414863837753,4,2.0,0.22896194458007812,1311,283,64,30
10,0.13347414863837753,4,2.0,0.2537526488304138,156,141,45,24
12,0.13347414863837753,4,2.0,0.34993571043014526,190,210,31,23
13,0.13347414863837753,4,2.0,0.35035908222198486,917,352,86,58
