id,time,frame_num,class,conf,x,y,w,h
1,0.0,0,2.0,0.823291540145874,484,754,136,89
2,0.0,0,2.0,0.7892828583717346,893,519,72,46
3,0.0,0,2.0,0.7348751425743103,1026,444,66,43
4,0.0,0,2.0,0.6748907566070557,1342,270,47,33
5,0.0,0,2.0,0.6060864329338074,1049,396,64,37
6,0.0,0,2.0,0.5943098664283752,1275,313,48,33
7,0.0,0,2.0,0.504423975944519,1413,231,38,39
8,0.0,0,2.0,0.35742974281311035,1515,171,43,22
9,0.0,0,2.0,0.2931700646877289,1225,388,76,37
10,0.0,0,2.0,0.2836594879627228,1474,170,26,23
11,0.0,0,2.0,0.2742902338504791,1246,402,70,56
12,0.0,0,5.0,0.26589834690093994,1483,267,46,35
1,0.033568370569293696,1,2.0,0.7836281061172485,501,745,134,83
2,0.033568370569293696,1,2.0,0.7151318788528442,900,514,71,43
3,0.033568370569293696,1,2.0,0.7491666078567505,1032,443,66,43
4,0.033568370569293696,1,2.0,0.6233751177787781,1345,270,43,32
5,0.033568370569293696,1,2.0,0.6073400378227234,1055,393,66,40
6,0.033568370569293696,1,2.0,0.5043147802352905,1278,312,46,32
7,0.033568370569293696,1,2.0,0.5069697499275208,1415,229,40,39
8,0.033568370569293696,1,2.0,0.4034651517868042,1516,172,41,23
10,0.033568370569293696,1,2.0,0.4338811933994293,1476,168,31,22
11,0.033568370569293696,1,2.0,0.24110040068626404,1246,403,71,57
12,0.033568370569293696,1,2.0,0.21788519620895386,1483,267,47,36
1,0.06713674113858739,2,2.0,0.806948184967041,518,735,134,84
2,0.06713674113858739,2,2.0,0.7334999442100525,909,509,70,43
3,0.06713674113858739,2,2.0,0.6761260032653809,1037,439,64,43
4,0.06713674113858739,2,2.0,0.629294216632843,1349,268,40,31
5,0.06713674113858739,2,2.0,0.645264208316803,1063,391,63,42
6,0.06713674113858739,2,2.0,0.5157763957977295,1283,308,45,30
7,0.06713674113858739,2,2.0,0.44703614711761475,1418,225,39,42
8,0.06713674113858739,2,2.0,0.3498326539993286,1517,170,38,22
10,0.06713674113858739,2,2.0,0.3852491080760956,1479,167,33,20
11,0.06713674113858739,2,2.0,0.2690901458263397,1245,403,73,58
12,0.06713674113858739,2,2.0,0.19049479067325592,1484,267,46,35
1,0.10070511170788109,3,2.0,0.8125435709953308,535,724,130,81
2,0.10070511170788109,3,2.0,0.7169575095176697,919,504,71,42
3,0.10070511170788109,3,2.0,0.638787567615509,1047,435,66,43
4,0.10070511170788109,3,2.0,0.5951166749000549,1353,266,43,31
