id,time,frame_num,class,conf,x,y,w,h
38,4.237939721735584,127,2.0,0.5698461532592773,1884,522,68,32
1,4.271309325843738,128,13.0,0.44855931401252747,1405,662,1028,622
28,4.271309325843738,128,2.0,0.21190233528614044,323,226,39,35
38,4.271309325843738,128,2.0,0.4936150014400482,1881,522,74,36
1,4.304678929951892,129,13.0,0.45118576288223267,1404,659,1029,621
28,4.304678929951892,129,2.0,0.13439680635929108,324,229,37,34
38,4.304678929951892,129,2.0,0.34662118554115295,1878,522,81,40
1,4.3380485340600465,130,13.0,0.3963112533092499,1405,662,1026,631
28,4.3380485340600465,130,2.0,0.1606612205505371,325,231,37,33
38,4.3380485340600465,130,2.0,0.40678325295448303,1875,523,84,37
1,4.371418138168201,131,13.0,0.3078662157058716,1405,660,1025,631
28,4.371418138168201,131,2.0,0.2322801947593689,326,232,37,32
38,4.371418138168201,131,2.0,0.4290286600589752,1870,524,86,36
1,4.404787742276355,132,13.0,0.3458403944969177,1407,661,1022,632
28,4.404787742276355,132,2.0,0.193696528673172,327,232,35,32
38,4.404787742276355,132,2.0,0.502149760723114,1868,524,96,42
39,4.404787742276355,132,2.0,0.3795515298843384,1263,699,139,73
1,4.438157346384509,133,13.0,0.24583800137043,1406,655,1023,617
28,4.438157346384509,133,2.0,0.3197363018989563,328,234,35,32
38,4.438157346384509,133,2.0,0.42992132902145386,1865,524,104,44
39,4.438157346384509,133,2.0,0.6811972260475159,1257,700,149,78
1,4.471526950492663,134,13.0,0.13683182001113892,1411,658,1012,623
28,4.471526950492663,134,2.0,0.3365614414215088,330,235,34,30
38,4.471526950492663,134,2.0,0.6049856543540955,1862,526,109,44
39,4.471526950492663,134,2.0,0.7582147121429443,1251,702,163,81
1,4.504896554600817,135,13.0,0.17691045999526978,1408,654,1018,616
28,4.504896554600817,135,2.0,0.33310964703559875,332,236,35,29
38,4.504896554600817,135,2.0,0.6149900555610657,1858,527,111,45
39,4.504896554600817,135,2.0,0.7801375389099121,1242,706,171,81
1,4.538266158708971,136,13.0,0.16832558810710907,1411,662,1013,632
28,4.538266158708971,136,2.0,0.38488122820854187,332,236,36,30
38,4.538266158708971,136,2.0,0.6386951208114624,1853,528,116,44
39,4.538266158708971,136,2.0,0.795455813407898,1232,708,181,80
1,4.571635762817126,137,13.0,0.1273241937160492,1412,663,1011,639
28,4.571635762817126,137,2.0,0.3223951458930969,333,237,35,30
38,4.571635762817126,137,2.0,0.5386654138565063,1847,529,117,44
39,4.571635762817126,137,2.0,0.8516530394554138,1221,710,184,82
1,4.605005366925281,138,13.0,0.23155245184898376,1412,663,1010,641
28,4.605005366925281,138,2.0,0.3058667778968811,335,238,37,30
38,4.605005366925281,138,2.0,0.5618666410446167,1842,529,115,42
39,4.605005366925281,138,2.0,0.8274052739143372,1205,713,184,80
1,4.638374971033435,139,13.0,0.30320990085601807,1409,657,1016,626
