id,time,frame_num,class,conf,x,y,w,h
1,0.0,0,2.0,0.5684481263160706,1155,365,83,61
1,0.033332074144029035,1,2.0,0.5684481263160706,1155,365,83,61
1,0.06666414828805807,2,2.0,0.22099092602729797,1161,363,81,57
1,0.0999962224320871,3,2.0,0.16182084381580353,1166,357,73,54
1,0.13332829657611614,4,2.0,0.35814937949180603,1176,352,75,54
1,0.16666037072014517,5,2.0,0.2982126474380493,1181,348,71,54
3,0.16666037072014517,5,2.0,0.44252899289131165,1085,211,47,34
1,0.1999924448641742,6,2.0,0.5150237083435059,1186,343,71,53
3,0.1999924448641742,6,2.0,0.49148091673851013,1082,212,48,36
1,0.23332451900820325,7,2.0,0.30467286705970764,1194,338,74,53
3,0.23332451900820325,7,2.0,0.5831787586212158,1078,213,51,37
1,0.2666565931522323,8,2.0,0.3663185238838196,1200,335,73,49
3,0.2666565931522323,8,2.0,0.311742901802063,1073,215,52,39
1,0.29998866729626134,9,2.0,0.4916325509548187,1204,332,70,49
3,0.29998866729626134,9,2.0,0.4284687638282776,1069,216,51,39
1,0.33332074144029034,10,2.0,0.43392080068588257,1211,327,69,47
3,0.33332074144029034,10,2.0,0.4321928024291992,1065,218,47,37
1,0.3666528155843194,11,2.0,0.3838212788105011,1215,323,66,46
3,0.3666528155843194,11,2.0,0.39705589413642883,1060,220,49,37
8,0.3666528155843194,11,2.0,0.392050176858902,1465,164,28,23
1,0.3999848897283484,12,2.0,0.36037495732307434,1221,319,64,45
3,0.3999848897283484,12,2.0,0.4115681052207947,1057,221,51,37
8,0.3999848897283484,12,2.0,0.3829325735569,1466,164,28,23
1,0.43331696387237745,13,2.0,0.41958269476890564,1225,316,63,45
3,0.43331696387237745,13,2.0,0.2474871277809143,1052,223,55,37
8,0.43331696387237745,13,2.0,0.4139555096626282,1467,164,29,23
1,0.4666490380164065,14,2.0,0.36307770013809204,1228,312,61,43
3,0.4666490380164065,14,2.0,0.3386138379573822,1047,225,52,34
8,0.4666490380164065,14,2.0,0.4762014150619507,1467,164,29,23
1,0.4999811121604355,15,2.0,0.17749668657779694,1233,309,60,44
3,0.4999811121604355,15,2.0,0.345514714717865,1042,227,54,37
8,0.4999811121604355,15,2.0,0.5486174821853638,1468,163,29,23
1,0.5333131863044646,16,2.0,0.2065609246492386,1239,306,64,42
3,0.5333131863044646,16,2.0,0.42722469568252563,1038,229,55,39
8,0.5333131863044646,16,2.0,0.47519102692604065,1467,164,30,22
1,0.5666452604484936,17,2.0,0.26805225014686584,1243,302,65,42
3,0.5666452604484936,17,2.0,0.27502816915512085,1033,230,57,40
8,0.5666452604484936,17,2.0,0.4828910827636719,1469,163,31,22
1,0.5999773345925227,18,2.0,0.5004367828369141,1248,299,66,42
3,0.5999773345925227,18,2.0,0.4486359655857086,1027,232,58,41
8,0.5999773345925227,18,2.0,0.3729734718799591,1470,163,31,21
1,0.6333094087365516,19,2.0,0.5965332388877869,1251,296,67,43
3,0.6333094087365516,19,2.0,0.6636695861816406,1021,235,56,41
8,0.6333094087365516,19,2.0,0.5087433457374573,1471,162,30,22
1,0.6666414828805807,20,2.0,0.5669094324111938,1256,293,65,45
3,0.6666414828805807,20,2.0,0.5073656439781189,1013,236,55,39
8,0.6666414828805807,20,2.0,0.4069015681743622,1471,161,31,22
1,0.6999735570246097,21,2.0,0.5083197951316833,1260,290,62,45
3,0.6999735570246097,21,2.0,0.5017516613006592,1008,237,57,42
8,0.6999735570246097,21,2.0,0.417807012796402,1472,161,31,22
1,0.7333056311686388,22,2.0,0.6256648898124695,1264,288,62,45
3,0.7333056311686388,22,2.0,0.5249637961387634,1004,238,61,43
8,0.7333056311686388,22,2.0,0.27134427428245544,1472,160,33,22
30,0.7333056311686388,22,2.0,0.4442765712738037,1160,187,39,50
1,0.7666377053126678,23,2.0,0.5437411665916443,1268,284,60,41
3,0.7666377053126678,23,2.0,0.6559675335884094,999,241,61,43
8,0.7666377053126678,23,2.0,0.16533131897449493,1471,158,38,23
30,0.7666377053126678,23,2.0,0.3282944858074188,1158,189,38,51
1,0.7999697794566968,24,2.0,0.4284355938434601,1272,281,58,38
3,0.7999697794566968,24,2.0,0.380328893661499,994,242,62,43
8,0.7999697794566968,24,2.0,0.20817957818508148,1472,158,36,24
30,0.7999697794566968,24,2.0,0.2660718560218811,1155,193,35,50
1,0.8333018536007258,25,2.0,0.5452547669410706,1276,278,56,36
3,0.8333018536007258,25,2.0,0.3753710091114044,987,245,60,42
8,0.8333018536007258,25,2.0,0.14083147048950195,1472,154,35,26
30,0.8333018536007258,25,2.0,0.23640020191669464,1152,195,39,50
1,0.8666339277447549,26,2.0,0.5713478326797485,1280,276,58,35
3,0.8666339277447549,26,2.0,0.33177271485328674,981,246,61,42
8,0.8666339277447549,26,2.0,0.17338700592517853,1472,153,35,26
1,0.899966001888784,27,2.0,0.4487254023551941,1284,274,56,36
3,0.899966001888784,27,2.0,0.34006109833717346,974,248,60,42
8,0.899966001888784,27,2.0,0.22449909150600433,1473,152,34,26
34,0.899966001888784,27,2.0,0.40852051973342896,1144,210,33,23
1,0.933298076032813,28,2.0,0.349959135055542,1287,271,54,39
3,0.933298076032813,28,2.0,0.3934250771999359,969,251,62,43
8,0.933298076032813,28,2.0,0.1937522441148758,1470,152,41,25
34,0.933298076032813,28,2.0,0.323091596364975,1140,211,33,23
1,0.966630150176842,29,2.0,0.2877226769924164,1290,268,56,39
3,0.966630150176842,29,2.0,0.422762006521225,963,252,61,44
8,0.966630150176842,29,2.0,0.23791727423667908,1471,152,37,23
34,0.966630150176842,29,2.0,0.4109007716178894,1138,212,40,26
1,0.999962224320871,30,2.0,0.44386452436447144,1293,265,55,37
3,0.999962224320871,30,2.0,0.32402417063713074,956,255,61,48
8,0.999962224320871,30,2.0,0.10377935320138931,1474,151,31,23
34,0.999962224320871,30,2.0,0.3250144422054291,1133,212,38,26
1,1.0332942984649,31,2.0,0.376209020614624,1296,263,51,36
3,1.0332942984649,31,2.0,0.3836212158203125,949,257,62,50
8,1.0332942984649,31,2.0,0.13003060221672058,1475,151,29,22
34,1.0332942984649,31,2.0,0.41540154814720154,1130,215,40,25
1,1.0666263726089291,32,2.0,0.44638413190841675,1299,260,50,38
3,1.0666263726089291,32,2.0,0.4274410605430603,943,259,62,49
34,1.0666263726089291,32,2.0,0.46620213985443115,1127,217,43,22
1,1.0999584467529582,33,2.0,0.4540409445762634,1302,258,51,37
3,1.0999584467529582,33,2.0,0.39591580629348755,935,262,63,50
34,1.0999584467529582,33,2.0,0.4181120991706848,1121,222,40,23
1,1.1332905208969872,34,2.0,0.2661864161491394,1304,257,49,37
3,1.1332905208969872,34,2.0,0.5053253769874573,929,266,63,49
34,1.1332905208969872,34,2.0,0.36092203855514526,1116,224,42,24
1,1.1666225950410163,35,2.0,0.3065994083881378,1308,255,51,37
3,1.1666225950410163,35,2.0,0.5956569910049438,923,268,64,47
34,1.1666225950410163,35,2.0,0.266633003950119,1112,226,44,24
1,1.1999546691850453,36,2.0,0.44507160782814026,1311,254,52,38
3,1.1999546691850453,36,2.0,0.353035569190979,915,269,69,49
34,1.1999546691850453,36,2.0,0.2423153966665268,1109,226,44,26
1,1.2332867433290742,37,2.0,0.6528992056846619,1314,251,51,38
3,1.2332867433290742,37,2.0,0.5016257762908936,908,270,71,51
34,1.2332867433290742,37,2.0,0.37512505054473877,1102,229,40,27
1,1.2666188174731032,38,2.0,0.5881755352020264,1318,249,49,39
3,1.2666188174731032,38,2.0,0.5621828436851501,902,274,73,51
34,1.2666188174731032,38,2.0,0.47766029834747314,1098,230,42,27
37,1.2666188174731032,38,2.0,0.3816351592540741,686,893,303,256
1,1.2999508916171323,39,2.0,0.6418909430503845,1320,246,48,37
3,1.2999508916171323,39,2.0,0.6286547780036926,893,277,72,52
34,1.2999508916171323,39,2.0,0.638931155204773,1094,231,47,27
37,1.2999508916171323,39,2.0,0.3548440933227539,718,868,277,246
1,1.3332829657611613,40,2.0,0.5499000549316406,1322,243,48,37
3,1.3332829657611613,40,2.0,0.4121687412261963,885,279,70,52
34,1.3332829657611613,40,2.0,0.5101128220558167,1088,232,44,26
37,1.3332829657611613,40,2.0,0.5767126083374023,748,836,261,220
1,1.3666150399051904,41,2.0,0.5597615838050842,1324,241,45,34
3,1.3666150399051904,41,2.0,0.3726389408111572,880,281,75,54
34,1.3666150399051904,41,2.0,0.5659630298614502,1084,233,48,27
37,1.3666150399051904,41,2.0,0.513853132724762,775,815,250,215
40,1.3666150399051904,41,2.0,0.40478864312171936,1244,172,35,22
1,1.3999471140492195,42,2.0,0.5694182515144348,1327,239,43,32
3,1.3999471140492195,42,2.0,0.3871116042137146,870,283,75,56
34,1.3999471140492195,42,2.0,0.5706800222396851,1077,236,43,26
37,1.3999471140492195,42,2.0,0.2733733654022217,798,795,241,210
40,1.3999471140492195,42,2.0,0.3792928457260132,1242,174,35,22
1,1.4332791881932485,43,2.0,0.5309613943099976,1329,236,43,32
3,1.4332791881932485,43,2.0,0.22579549252986908,862,286,74,57
34,1.4332791881932485,43,2.0,0.6495013236999512,1070,237,41,27
37,1.4332791881932485,43,2.0,0.5038151144981384,820,773,233,200
40,1.4332791881932485,43,2.0,0.24425682425498962,1239,175,32,21
1,1.4666112623372776,44,2.0,0.4267057776451111,1331,235,44,32
3,1.4666112623372776,44,2.0,0.21723046898841858,855,290,75,55
34,1.4666112623372776,44,2.0,0.5800865292549133,1067,240,45,28
37,1.4666112623372776,44,2.0,0.6976712346076965,840,758,226,195
